Country,Region/State,"Zip/Postal Code","Weight (and above)","Shipping Price"
QAT,*,*,10000.0000,2748.0000
QAT,*,*,11000.0000,3023.0000
QAT,*,*,12000.0000,3298.0000
QAT,*,*,13000.0000,3572.0000
QAT,*,*,14000.0000,3847.0000
QAT,*,*,15000.0000,4122.0000
QAT,*,*,16000.0000,4397.0000
QAT,*,*,17000.0000,4672.0000
QAT,*,*,18000.0000,4946.0000
QAT,*,*,19000.0000,5221.0000
QAT,*,*,20000.0000,5496.0000
QAT,*,*,21000.0000,5771.0000
QAT,*,*,22000.0000,6046.0000
QAT,*,*,23000.0000,6320.0000
QAT,*,*,24000.0000,6595.0000
QAT,*,*,25000.0000,6870.0000
QAT,*,*,26000.0000,7145.0000
QAT,*,*,27000.0000,7420.0000
QAT,*,*,28000.0000,7694.0000
QAT,*,*,29000.0000,7969.0000
QAT,*,*,30000.0000,8244.0000
QAT,*,*,31000.0000,8519.0000
QAT,*,*,32000.0000,8794.0000
QAT,*,*,33000.0000,9068.0000
QAT,*,*,34000.0000,9343.0000
QAT,*,*,35000.0000,9618.0000
QAT,*,*,36000.0000,9893.0000
QAT,*,*,37000.0000,10168.0000
QAT,*,*,38000.0000,10442.0000
QAT,*,*,39000.0000,10717.0000
QAT,*,*,40000.0000,10992.0000
QAT,*,*,41000.0000,11267.0000
QAT,*,*,42000.0000,11542.0000
QAT,*,*,43000.0000,11816.0000
QAT,*,*,44000.0000,12091.0000
QAT,*,*,45000.0000,12366.0000
QAT,*,*,46000.0000,12641.0000
QAT,*,*,47000.0000,12916.0000
QAT,*,*,48000.0000,13190.0000
QAT,*,*,49000.0000,13465.0000
QAT,*,*,50000.0000,13740.0000
ROU,*,*,500.0000,1992.0000
ROU,*,*,1000.0000,1992.0000
ROU,*,*,1500.0000,2267.0000
ROU,*,*,2000.0000,2611.0000
ROU,*,*,2500.0000,2954.0000
ROU,*,*,3000.0000,3366.0000
ROU,*,*,3500.0000,3710.0000
ROU,*,*,4000.0000,4122.0000
ROU,*,*,4500.0000,4534.0000
ROU,*,*,5000.0000,4946.0000
ROU,*,*,5500.0000,5359.0000
ROU,*,*,6000.0000,5771.0000
ROU,*,*,6500.0000,6183.0000
ROU,*,*,7000.0000,6595.0000
ROU,*,*,7500.0000,7007.0000
ROU,*,*,8000.0000,7420.0000
ROU,*,*,8500.0000,7832.0000
ROU,*,*,9000.0000,8244.0000
ROU,*,*,9500.0000,8656.0000
ROU,*,*,10000.0000,9068.0000
ROU,*,*,11000.0000,10030.0000
ROU,*,*,12000.0000,10992.0000
ROU,*,*,13000.0000,11954.0000
ROU,*,*,14000.0000,12916.0000
ROU,*,*,15000.0000,13877.0000
ROU,*,*,16000.0000,14757.0000
ROU,*,*,17000.0000,15636.0000
ROU,*,*,18000.0000,16515.0000
ROU,*,*,19000.0000,17395.0000
ROU,*,*,20000.0000,18274.0000
ROU,*,*,21000.0000,19154.0000
ROU,*,*,22000.0000,20033.0000
ROU,*,*,23000.0000,20912.0000
ROU,*,*,24000.0000,21792.0000
ROU,*,*,25000.0000,22671.0000
ROU,*,*,26000.0000,23523.0000
ROU,*,*,27000.0000,24375.0000
ROU,*,*,28000.0000,25227.0000
ROU,*,*,29000.0000,26079.0000
ROU,*,*,30000.0000,26930.0000
ROU,*,*,31000.0000,27782.0000
ROU,*,*,32000.0000,28634.0000
ROU,*,*,33000.0000,29486.0000
ROU,*,*,34000.0000,30338.0000
ROU,*,*,35000.0000,31190.0000
ROU,*,*,36000.0000,32042.0000
ROU,*,*,37000.0000,32894.0000
ROU,*,*,38000.0000,33745.0000
ROU,*,*,39000.0000,34597.0000
ROU,*,*,40000.0000,35449.0000
ROU,*,*,41000.0000,36301.0000
ROU,*,*,42000.0000,37153.0000
ROU,*,*,43000.0000,38005.0000
ROU,*,*,44000.0000,38857.0000
ROU,*,*,45000.0000,39709.0000
ROU,*,*,46000.0000,40560.0000
ROU,*,*,47000.0000,41412.0000
ROU,*,*,48000.0000,42264.0000
ROU,*,*,49000.0000,43116.0000
ROU,*,*,50000.0000,43968.0000
RUS,*,*,500.0000,1992.0000
RUS,*,*,1000.0000,1992.0000
RUS,*,*,1500.0000,2267.0000
RUS,*,*,2000.0000,2611.0000
RUS,*,*,2500.0000,2954.0000
RUS,*,*,3000.0000,3366.0000
RUS,*,*,3500.0000,3710.0000
RUS,*,*,4000.0000,4122.0000
RUS,*,*,4500.0000,4534.0000
RUS,*,*,5000.0000,4946.0000
RUS,*,*,5500.0000,5359.0000
RUS,*,*,6000.0000,5771.0000
RUS,*,*,6500.0000,6183.0000
RUS,*,*,7000.0000,6595.0000
RUS,*,*,7500.0000,7007.0000
RUS,*,*,8000.0000,7420.0000
RUS,*,*,8500.0000,7832.0000
RUS,*,*,9000.0000,8244.0000
RUS,*,*,9500.0000,8656.0000
RUS,*,*,10000.0000,9068.0000
RUS,*,*,11000.0000,10030.0000
RUS,*,*,12000.0000,10992.0000
RUS,*,*,13000.0000,11954.0000
RUS,*,*,14000.0000,12916.0000
RUS,*,*,15000.0000,13877.0000
RUS,*,*,16000.0000,14757.0000
RUS,*,*,17000.0000,15636.0000
RUS,*,*,18000.0000,16515.0000
RUS,*,*,19000.0000,17395.0000
RUS,*,*,20000.0000,18274.0000
RUS,*,*,21000.0000,19154.0000
RUS,*,*,22000.0000,20033.0000
RUS,*,*,23000.0000,20912.0000
RUS,*,*,24000.0000,21792.0000
RUS,*,*,25000.0000,22671.0000
RUS,*,*,26000.0000,23523.0000
RUS,*,*,27000.0000,24375.0000
RUS,*,*,28000.0000,25227.0000
RUS,*,*,29000.0000,26079.0000
RUS,*,*,30000.0000,26930.0000
RUS,*,*,31000.0000,27782.0000
RUS,*,*,32000.0000,28634.0000
RUS,*,*,33000.0000,29486.0000
RUS,*,*,34000.0000,30338.0000
RUS,*,*,35000.0000,31190.0000
RUS,*,*,36000.0000,32042.0000
RUS,*,*,37000.0000,32894.0000
RUS,*,*,38000.0000,33745.0000
RUS,*,*,39000.0000,34597.0000
RUS,*,*,40000.0000,35449.0000
RUS,*,*,41000.0000,36301.0000
RUS,*,*,42000.0000,37153.0000
RUS,*,*,43000.0000,38005.0000
RUS,*,*,44000.0000,38857.0000
RUS,*,*,45000.0000,39709.0000
RUS,*,*,46000.0000,40560.0000
RUS,*,*,47000.0000,41412.0000
RUS,*,*,48000.0000,42264.0000
RUS,*,*,49000.0000,43116.0000
RUS,*,*,50000.0000,43968.0000
SAU,*,*,500.0000,889.0000
SAU,*,*,1000.0000,889.0000
SAU,*,*,1500.0000,1026.0000
SAU,*,*,2000.0000,1231.0000
SAU,*,*,2500.0000,1368.0000
SAU,*,*,3000.0000,1505.0000
SAU,*,*,3500.0000,1710.0000
SAU,*,*,4000.0000,2189.0000
SAU,*,*,4500.0000,2668.0000
SAU,*,*,5000.0000,3092.0000
SAU,*,*,5500.0000,3283.0000
SAU,*,*,6000.0000,3352.0000
SAU,*,*,6500.0000,3488.0000
SAU,*,*,7000.0000,3557.0000
SAU,*,*,7500.0000,3625.0000
SAU,*,*,8000.0000,3762.0000
SAU,*,*,8500.0000,3830.0000
SAU,*,*,9000.0000,3899.0000
SAU,*,*,9500.0000,3967.0000
SAU,*,*,10000.0000,4104.0000
SAU,*,*,11000.0000,4514.0000
SAU,*,*,12000.0000,4925.0000
SAU,*,*,13000.0000,5335.0000
SAU,*,*,14000.0000,5746.0000
SAU,*,*,15000.0000,6156.0000
SAU,*,*,16000.0000,6553.0000
SAU,*,*,17000.0000,6949.0000
SAU,*,*,18000.0000,7346.0000
SAU,*,*,19000.0000,7743.0000
SAU,*,*,20000.0000,8140.0000
SAU,*,*,21000.0000,8536.0000
SAU,*,*,22000.0000,8933.0000
SAU,*,*,23000.0000,9330.0000
SAU,*,*,24000.0000,9726.0000
SAU,*,*,25000.0000,10123.0000
SAU,*,*,26000.0000,10506.0000
SAU,*,*,27000.0000,10889.0000
SAU,*,*,28000.0000,11272.0000
SAU,*,*,29000.0000,11655.0000
SAU,*,*,30000.0000,12038.0000
SAU,*,*,31000.0000,12421.0000
SAU,*,*,32000.0000,12804.0000
SAU,*,*,33000.0000,13188.0000
SAU,*,*,34000.0000,13571.0000
SAU,*,*,35000.0000,13954.0000
SAU,*,*,36000.0000,14337.0000
SAU,*,*,37000.0000,14720.0000
SAU,*,*,38000.0000,15103.0000
SAU,*,*,39000.0000,15486.0000
SAU,*,*,40000.0000,15869.0000
SAU,*,*,41000.0000,16252.0000
SAU,*,*,42000.0000,16635.0000
SAU,*,*,43000.0000,17018.0000
SAU,*,*,44000.0000,17401.0000
SAU,*,*,45000.0000,17784.0000
SAU,*,*,46000.0000,18167.0000
SAU,*,*,47000.0000,18550.0000
SAU,*,*,48000.0000,18933.0000
SAU,*,*,49000.0000,19316.0000
SAU,*,*,50000.0000,19699.0000
SDN,*,*,500.0000,1168.0000
SDN,*,*,1000.0000,1168.0000
SDN,*,*,1500.0000,1443.0000
SDN,*,*,2000.0000,1649.0000
SDN,*,*,2500.0000,1924.0000
SDN,*,*,3000.0000,2130.0000
SDN,*,*,3500.0000,2405.0000
SDN,*,*,4000.0000,2611.0000
SDN,*,*,4500.0000,2885.0000
SDN,*,*,5000.0000,3092.0000
SDN,*,*,5500.0000,3366.0000
SDN,*,*,6000.0000,3641.0000
SDN,*,*,6500.0000,3916.0000
SDN,*,*,7000.0000,4191.0000
SDN,*,*,7500.0000,4397.0000
SDN,*,*,8000.0000,4672.0000
SDN,*,*,8500.0000,4946.0000
SDN,*,*,9000.0000,5221.0000
SDN,*,*,9500.0000,5496.0000
SDN,*,*,10000.0000,5771.0000
SDN,*,*,11000.0000,6389.0000
SDN,*,*,12000.0000,7007.0000
SDN,*,*,13000.0000,7626.0000
SDN,*,*,14000.0000,8244.0000
SDN,*,*,15000.0000,8862.0000
SDN,*,*,16000.0000,9419.0000
SDN,*,*,17000.0000,9975.0000
SDN,*,*,18000.0000,10532.0000
SDN,*,*,19000.0000,11088.0000
SDN,*,*,20000.0000,11645.0000
SDN,*,*,21000.0000,12201.0000
SDN,*,*,22000.0000,12758.0000
SDN,*,*,23000.0000,13314.0000
SDN,*,*,24000.0000,13871.0000
SDN,*,*,25000.0000,14427.0000
SDN,*,*,26000.0000,14970.0000
SDN,*,*,27000.0000,15512.0000
SDN,*,*,28000.0000,16055.0000
SDN,*,*,29000.0000,16598.0000
SDN,*,*,30000.0000,17141.0000
SDN,*,*,31000.0000,17683.0000
SDN,*,*,32000.0000,18226.0000
SDN,*,*,33000.0000,18769.0000
SDN,*,*,34000.0000,19312.0000
SDN,*,*,35000.0000,19854.0000
SDN,*,*,36000.0000,20397.0000
SDN,*,*,37000.0000,20940.0000
SDN,*,*,38000.0000,21482.0000
SDN,*,*,39000.0000,22025.0000
SDN,*,*,40000.0000,22568.0000
SDN,*,*,41000.0000,23111.0000
SDN,*,*,42000.0000,23653.0000
SDN,*,*,43000.0000,24196.0000
SDN,*,*,44000.0000,24739.0000
SDN,*,*,45000.0000,25282.0000
SDN,*,*,46000.0000,25824.0000
SDN,*,*,47000.0000,26367.0000
SDN,*,*,48000.0000,26910.0000
SDN,*,*,49000.0000,27453.0000
SDN,*,*,50000.0000,27995.0000
SEN,*,*,500.0000,1992.0000
SEN,*,*,1000.0000,1992.0000
SEN,*,*,1500.0000,2542.0000
SEN,*,*,2000.0000,3023.0000
SEN,*,*,2500.0000,3504.0000
SEN,*,*,3000.0000,3985.0000
SEN,*,*,3500.0000,4534.0000
SEN,*,*,4000.0000,5015.0000
SEN,*,*,4500.0000,5496.0000
SEN,*,*,5000.0000,6046.0000
SEN,*,*,5500.0000,6527.0000
SEN,*,*,6000.0000,7007.0000
SEN,*,*,6500.0000,7557.0000
SEN,*,*,7000.0000,8038.0000
SEN,*,*,7500.0000,8519.0000
SEN,*,*,8000.0000,9068.0000
SEN,*,*,8500.0000,9549.0000
SEN,*,*,9000.0000,10030.0000
SEN,*,*,9500.0000,10580.0000
SEN,*,*,10000.0000,11061.0000
SEN,*,*,11000.0000,12229.0000
SEN,*,*,12000.0000,13397.0000
SEN,*,*,13000.0000,14564.0000
SEN,*,*,14000.0000,15732.0000
SEN,*,*,15000.0000,16900.0000
SEN,*,*,16000.0000,17972.0000
SEN,*,*,17000.0000,19044.0000
SEN,*,*,18000.0000,20115.0000
SEN,*,*,19000.0000,21187.0000
SEN,*,*,20000.0000,22259.0000
SEN,*,*,21000.0000,23331.0000
SEN,*,*,22000.0000,24402.0000
SEN,*,*,23000.0000,25474.0000
SEN,*,*,24000.0000,26546.0000
SEN,*,*,25000.0000,27617.0000
SEN,*,*,26000.0000,28648.0000
SEN,*,*,27000.0000,29678.0000
SEN,*,*,28000.0000,30709.0000
SEN,*,*,29000.0000,31739.0000
SEN,*,*,30000.0000,32770.0000
SEN,*,*,31000.0000,33800.0000
SEN,*,*,32000.0000,34831.0000
SEN,*,*,33000.0000,35861.0000
SEN,*,*,34000.0000,36892.0000
SEN,*,*,35000.0000,37922.0000
SEN,*,*,36000.0000,38953.0000
SEN,*,*,37000.0000,39983.0000
SEN,*,*,38000.0000,41014.0000
SEN,*,*,39000.0000,42044.0000
SEN,*,*,40000.0000,43075.0000
SEN,*,*,41000.0000,44105.0000
SEN,*,*,42000.0000,45136.0000
SEN,*,*,43000.0000,46166.0000
SEN,*,*,44000.0000,47197.0000
SEN,*,*,45000.0000,48227.0000
SEN,*,*,46000.0000,49258.0000
SEN,*,*,47000.0000,50288.0000
SEN,*,*,48000.0000,51319.0000
SEN,*,*,49000.0000,52349.0000
SEN,*,*,50000.0000,53380.0000
SGP,*,*,500.0000,481.0000
SGP,*,*,1000.0000,481.0000
SGP,*,*,1500.0000,550.0000
SGP,*,*,2000.0000,687.0000
SGP,*,*,2500.0000,824.0000
SGP,*,*,3000.0000,893.0000
SGP,*,*,3500.0000,1031.0000
SGP,*,*,4000.0000,1168.0000
SGP,*,*,4500.0000,1237.0000
SGP,*,*,5000.0000,1374.0000
SGP,*,*,5500.0000,1511.0000
SGP,*,*,6000.0000,1649.0000
SGP,*,*,6500.0000,1786.0000
SGP,*,*,7000.0000,1924.0000
SGP,*,*,7500.0000,2061.0000
SGP,*,*,8000.0000,2198.0000
SGP,*,*,8500.0000,2336.0000
SGP,*,*,9000.0000,2473.0000
SGP,*,*,9500.0000,2611.0000
SGP,*,*,10000.0000,2748.0000
SGP,*,*,11000.0000,3023.0000
SGP,*,*,12000.0000,3298.0000
SGP,*,*,13000.0000,3572.0000
SGP,*,*,14000.0000,3847.0000
SGP,*,*,15000.0000,4122.0000
SGP,*,*,16000.0000,4397.0000
SGP,*,*,17000.0000,4672.0000
SGP,*,*,18000.0000,4946.0000
SGP,*,*,19000.0000,5221.0000
SGP,*,*,20000.0000,5496.0000
SGP,*,*,21000.0000,5771.0000
SGP,*,*,22000.0000,6046.0000
SGP,*,*,23000.0000,6320.0000
SGP,*,*,24000.0000,6595.0000
SGP,*,*,25000.0000,6870.0000
SGP,*,*,26000.0000,7145.0000
SGP,*,*,27000.0000,7420.0000
SGP,*,*,28000.0000,7694.0000
SGP,*,*,29000.0000,7969.0000
SGP,*,*,30000.0000,8244.0000
SGP,*,*,31000.0000,8519.0000
SGP,*,*,32000.0000,8794.0000
SGP,*,*,33000.0000,9068.0000
SGP,*,*,34000.0000,9343.0000
SGP,*,*,35000.0000,9618.0000
SGP,*,*,36000.0000,9893.0000
SGP,*,*,37000.0000,10168.0000
SGP,*,*,38000.0000,10442.0000
SGP,*,*,39000.0000,10717.0000
SGP,*,*,40000.0000,10992.0000
SGP,*,*,41000.0000,11267.0000
SGP,*,*,42000.0000,11542.0000
SGP,*,*,43000.0000,11816.0000
SGP,*,*,44000.0000,12091.0000
SGP,*,*,45000.0000,12366.0000
SGP,*,*,46000.0000,12641.0000
SGP,*,*,47000.0000,12916.0000
SGP,*,*,48000.0000,13190.0000
SGP,*,*,49000.0000,13465.0000
SGP,*,*,50000.0000,13740.0000
SMR,*,*,500.0000,1992.0000
SMR,*,*,1000.0000,1992.0000
SMR,*,*,1500.0000,2267.0000
SMR,*,*,2000.0000,2611.0000
SMR,*,*,2500.0000,2954.0000
SMR,*,*,3000.0000,3366.0000
SMR,*,*,3500.0000,3710.0000
SMR,*,*,4000.0000,4122.0000
SMR,*,*,4500.0000,4534.0000
SMR,*,*,5000.0000,4946.0000
SMR,*,*,5500.0000,5359.0000
SMR,*,*,6000.0000,5771.0000
SMR,*,*,6500.0000,6183.0000
SMR,*,*,7000.0000,6595.0000
SMR,*,*,7500.0000,7007.0000
SMR,*,*,8000.0000,7420.0000
SMR,*,*,8500.0000,7832.0000
SMR,*,*,9000.0000,8244.0000
SMR,*,*,9500.0000,8656.0000
SMR,*,*,10000.0000,9068.0000
SMR,*,*,11000.0000,10030.0000
SMR,*,*,12000.0000,10992.0000
SMR,*,*,13000.0000,11954.0000
SMR,*,*,14000.0000,12916.0000
SMR,*,*,15000.0000,13877.0000
SMR,*,*,16000.0000,14757.0000
SMR,*,*,17000.0000,15636.0000
SMR,*,*,18000.0000,16515.0000
SMR,*,*,19000.0000,17395.0000
SMR,*,*,20000.0000,18274.0000
SMR,*,*,21000.0000,19154.0000
SMR,*,*,22000.0000,20033.0000
SMR,*,*,23000.0000,20912.0000
SMR,*,*,24000.0000,21792.0000
SMR,*,*,25000.0000,22671.0000
SMR,*,*,26000.0000,23523.0000
SMR,*,*,27000.0000,24375.0000
SMR,*,*,28000.0000,25227.0000
SMR,*,*,29000.0000,26079.0000
SMR,*,*,30000.0000,26930.0000
SMR,*,*,31000.0000,27782.0000
SMR,*,*,32000.0000,28634.0000
SMR,*,*,33000.0000,29486.0000
SMR,*,*,34000.0000,30338.0000
SMR,*,*,35000.0000,31190.0000
SMR,*,*,36000.0000,32042.0000
SMR,*,*,37000.0000,32894.0000
SMR,*,*,38000.0000,33745.0000
SMR,*,*,39000.0000,34597.0000
SMR,*,*,40000.0000,35449.0000
SMR,*,*,41000.0000,36301.0000
SMR,*,*,42000.0000,37153.0000
SMR,*,*,43000.0000,38005.0000
SMR,*,*,44000.0000,38857.0000
SMR,*,*,45000.0000,39709.0000
SMR,*,*,46000.0000,40560.0000
SMR,*,*,47000.0000,41412.0000
SMR,*,*,48000.0000,42264.0000
SMR,*,*,49000.0000,43116.0000
SMR,*,*,50000.0000,43968.0000
SRB,*,*,500.0000,1992.0000
SRB,*,*,1000.0000,1992.0000
SRB,*,*,1500.0000,2267.0000
SRB,*,*,2000.0000,2611.0000
SRB,*,*,2500.0000,2954.0000
SRB,*,*,3000.0000,3366.0000
SRB,*,*,3500.0000,3710.0000
SRB,*,*,4000.0000,4122.0000
SRB,*,*,4500.0000,4534.0000
SRB,*,*,5000.0000,4946.0000
SRB,*,*,5500.0000,5359.0000
SRB,*,*,6000.0000,5771.0000
SRB,*,*,6500.0000,6183.0000
SRB,*,*,7000.0000,6595.0000
SRB,*,*,7500.0000,7007.0000
SRB,*,*,8000.0000,7420.0000
SRB,*,*,8500.0000,7832.0000
SRB,*,*,9000.0000,8244.0000
SRB,*,*,9500.0000,8656.0000
SRB,*,*,10000.0000,9068.0000
SRB,*,*,11000.0000,10030.0000
SRB,*,*,12000.0000,10992.0000
SRB,*,*,13000.0000,11954.0000
SRB,*,*,14000.0000,12916.0000
SRB,*,*,15000.0000,13877.0000
SRB,*,*,16000.0000,14757.0000
SRB,*,*,17000.0000,15636.0000
SRB,*,*,18000.0000,16515.0000
SRB,*,*,19000.0000,17395.0000
SRB,*,*,20000.0000,18274.0000
SRB,*,*,21000.0000,19154.0000
SRB,*,*,22000.0000,20033.0000
SRB,*,*,23000.0000,20912.0000
SRB,*,*,24000.0000,21792.0000
SRB,*,*,25000.0000,22671.0000
SRB,*,*,26000.0000,23523.0000
SRB,*,*,27000.0000,24375.0000
SRB,*,*,28000.0000,25227.0000
SRB,*,*,29000.0000,26079.0000
SRB,*,*,30000.0000,26930.0000
SRB,*,*,31000.0000,27782.0000
SRB,*,*,32000.0000,28634.0000
SRB,*,*,33000.0000,29486.0000
SRB,*,*,34000.0000,30338.0000
SRB,*,*,35000.0000,31190.0000
SRB,*,*,36000.0000,32042.0000
SRB,*,*,37000.0000,32894.0000
SRB,*,*,38000.0000,33745.0000
SRB,*,*,39000.0000,34597.0000
SRB,*,*,40000.0000,35449.0000
SRB,*,*,41000.0000,36301.0000
SRB,*,*,42000.0000,37153.0000
SRB,*,*,43000.0000,38005.0000
SRB,*,*,44000.0000,38857.0000
SRB,*,*,45000.0000,39709.0000
SRB,*,*,46000.0000,40560.0000
SRB,*,*,47000.0000,41412.0000
SRB,*,*,48000.0000,42264.0000
SRB,*,*,49000.0000,43116.0000
SRB,*,*,50000.0000,43968.0000
SVK,*,*,500.0000,1992.0000
SVK,*,*,1000.0000,1992.0000
SVK,*,*,1500.0000,2542.0000
SVK,*,*,2000.0000,3023.0000
SVK,*,*,2500.0000,3504.0000
SVK,*,*,3000.0000,3985.0000
SVK,*,*,3500.0000,4534.0000
SVK,*,*,4000.0000,5015.0000
SVK,*,*,4500.0000,5496.0000
SVK,*,*,5000.0000,6046.0000
SVK,*,*,5500.0000,6527.0000
SVK,*,*,6000.0000,7007.0000
SVK,*,*,6500.0000,7557.0000
SVK,*,*,7000.0000,8038.0000
SVK,*,*,7500.0000,8519.0000
SVK,*,*,8000.0000,9068.0000
SVK,*,*,8500.0000,9549.0000
SVK,*,*,9000.0000,10030.0000
SVK,*,*,9500.0000,10580.0000
SVK,*,*,10000.0000,11061.0000
SVK,*,*,11000.0000,12229.0000
SVK,*,*,12000.0000,13397.0000
SVK,*,*,13000.0000,14564.0000
SVK,*,*,14000.0000,15732.0000
SVK,*,*,15000.0000,16900.0000
SVK,*,*,16000.0000,17972.0000
SVK,*,*,17000.0000,19044.0000
SVK,*,*,18000.0000,20115.0000
SVK,*,*,19000.0000,21187.0000
SVK,*,*,20000.0000,22259.0000
SVK,*,*,21000.0000,23331.0000
SVK,*,*,22000.0000,24402.0000
SVK,*,*,23000.0000,25474.0000
SVK,*,*,24000.0000,26546.0000
SVK,*,*,25000.0000,27617.0000
SVK,*,*,26000.0000,28648.0000
SVK,*,*,27000.0000,29678.0000
SVK,*,*,28000.0000,30709.0000
SVK,*,*,29000.0000,31739.0000
SVK,*,*,30000.0000,32770.0000
SVK,*,*,31000.0000,33800.0000
SVK,*,*,32000.0000,34831.0000
SVK,*,*,33000.0000,35861.0000
SVK,*,*,34000.0000,36892.0000
SVK,*,*,35000.0000,37922.0000
SVK,*,*,36000.0000,38953.0000
SVK,*,*,37000.0000,39983.0000
SVK,*,*,38000.0000,41014.0000
SVK,*,*,39000.0000,42044.0000
SVK,*,*,40000.0000,43075.0000
SVK,*,*,41000.0000,44105.0000
SVK,*,*,42000.0000,45136.0000
SVK,*,*,43000.0000,46166.0000
SVK,*,*,44000.0000,47197.0000
SVK,*,*,45000.0000,48227.0000
SVK,*,*,46000.0000,49258.0000
SVK,*,*,47000.0000,50288.0000
SVK,*,*,48000.0000,51319.0000
SVK,*,*,49000.0000,52349.0000
SVK,*,*,50000.0000,53380.0000
SWE,*,*,500.0000,1168.0000
SWE,*,*,1000.0000,1168.0000
SWE,*,*,1500.0000,1443.0000
SWE,*,*,2000.0000,1649.0000
SWE,*,*,2500.0000,1924.0000
SWE,*,*,3000.0000,2130.0000
SWE,*,*,3500.0000,2405.0000
SWE,*,*,4000.0000,2611.0000
SWE,*,*,4500.0000,2885.0000
SWE,*,*,5000.0000,3092.0000
SWE,*,*,5500.0000,3366.0000
SWE,*,*,6000.0000,3641.0000
SWE,*,*,6500.0000,3916.0000
SWE,*,*,7000.0000,4191.0000
SWE,*,*,7500.0000,4397.0000
SWE,*,*,8000.0000,4672.0000
SWE,*,*,8500.0000,4946.0000
SWE,*,*,9000.0000,5221.0000
SWE,*,*,9500.0000,5496.0000
SWE,*,*,10000.0000,5771.0000
SWE,*,*,11000.0000,6389.0000
SWE,*,*,12000.0000,7007.0000
SWE,*,*,13000.0000,7626.0000
SWE,*,*,14000.0000,8244.0000
SWE,*,*,15000.0000,8862.0000
SWE,*,*,16000.0000,9419.0000
SWE,*,*,17000.0000,9975.0000
SWE,*,*,18000.0000,10532.0000
SWE,*,*,19000.0000,11088.0000
SWE,*,*,20000.0000,11645.0000
SWE,*,*,21000.0000,12201.0000
SWE,*,*,22000.0000,12758.0000
SWE,*,*,23000.0000,13314.0000
SWE,*,*,24000.0000,13871.0000
SWE,*,*,25000.0000,14427.0000
SWE,*,*,26000.0000,14970.0000
SWE,*,*,27000.0000,15512.0000
SWE,*,*,28000.0000,16055.0000
SWE,*,*,29000.0000,16598.0000
SWE,*,*,30000.0000,17141.0000
SWE,*,*,31000.0000,17683.0000
SWE,*,*,32000.0000,18226.0000
SWE,*,*,33000.0000,18769.0000
SWE,*,*,34000.0000,19312.0000
SWE,*,*,35000.0000,19854.0000
SWE,*,*,36000.0000,20397.0000
SWE,*,*,37000.0000,20940.0000
SWE,*,*,38000.0000,21482.0000
SWE,*,*,39000.0000,22025.0000
SWE,*,*,40000.0000,22568.0000
SWE,*,*,41000.0000,23111.0000
SWE,*,*,42000.0000,23653.0000
SWE,*,*,43000.0000,24196.0000
SWE,*,*,44000.0000,24739.0000
SWE,*,*,45000.0000,25282.0000
SWE,*,*,46000.0000,25824.0000
SWE,*,*,47000.0000,26367.0000
SWE,*,*,48000.0000,26910.0000
SWE,*,*,49000.0000,27453.0000
SWE,*,*,50000.0000,27995.0000
SYC,*,*,500.0000,1992.0000
SYC,*,*,1000.0000,1992.0000
SYC,*,*,1500.0000,2267.0000
SYC,*,*,2000.0000,2611.0000
SYC,*,*,2500.0000,2954.0000
SYC,*,*,3000.0000,3366.0000
SYC,*,*,3500.0000,3710.0000
SYC,*,*,4000.0000,4122.0000
SYC,*,*,4500.0000,4534.0000
SYC,*,*,5000.0000,4946.0000
SYC,*,*,5500.0000,5359.0000
SYC,*,*,6000.0000,5771.0000
SYC,*,*,6500.0000,6183.0000
SYC,*,*,7000.0000,6595.0000
SYC,*,*,7500.0000,7007.0000
SYC,*,*,8000.0000,7420.0000
SYC,*,*,8500.0000,7832.0000
SYC,*,*,9000.0000,8244.0000
SYC,*,*,9500.0000,8656.0000
SYC,*,*,10000.0000,9068.0000
SYC,*,*,11000.0000,10030.0000
SYC,*,*,12000.0000,10992.0000
SYC,*,*,13000.0000,11954.0000
SYC,*,*,14000.0000,12916.0000
SYC,*,*,15000.0000,13877.0000
SYC,*,*,16000.0000,14757.0000
SYC,*,*,17000.0000,15636.0000
SYC,*,*,18000.0000,16515.0000
SYC,*,*,19000.0000,17395.0000
SYC,*,*,20000.0000,18274.0000
SYC,*,*,21000.0000,19154.0000
SYC,*,*,22000.0000,20033.0000
SYC,*,*,23000.0000,20912.0000
SYC,*,*,24000.0000,21792.0000
SYC,*,*,25000.0000,22671.0000
SYC,*,*,26000.0000,23523.0000
SYC,*,*,27000.0000,24375.0000
SYC,*,*,28000.0000,25227.0000
SYC,*,*,29000.0000,26079.0000
SYC,*,*,30000.0000,26930.0000
SYC,*,*,31000.0000,27782.0000
SYC,*,*,32000.0000,28634.0000
SYC,*,*,33000.0000,29486.0000
SYC,*,*,34000.0000,30338.0000
SYC,*,*,35000.0000,31190.0000
SYC,*,*,36000.0000,32042.0000
SYC,*,*,37000.0000,32894.0000
SYC,*,*,38000.0000,33745.0000
SYC,*,*,39000.0000,34597.0000
SYC,*,*,40000.0000,35449.0000
SYC,*,*,41000.0000,36301.0000
SYC,*,*,42000.0000,37153.0000
SYC,*,*,43000.0000,38005.0000
SYC,*,*,44000.0000,38857.0000
SYC,*,*,45000.0000,39709.0000
SYC,*,*,46000.0000,40560.0000
SYC,*,*,47000.0000,41412.0000
SYC,*,*,48000.0000,42264.0000
